0	-6.28319	-6.28319	0.00000	-6.28319
1	-6.28319	-6.28165	-0.00153	-6.28319
2	-6.28319	-6.26938	-0.01381	-6.28319
3	-6.28319	-6.24729	-0.03590	-6.28319
4	-6.28319	-6.21630	-0.06688	-6.28319
5	-6.28319	-6.17734	-0.10584	-6.28319
6	-6.28319	-6.13255	-0.15064	-6.28319
7	-6.28319	-6.08223	-0.20095	-6.28319
8	-6.28319	-6.02824	-0.25495	-6.28319
9	-6.28319	-5.96964	-0.31355	-6.28319
10	-6.28319	-5.90889	-0.37429	-6.28319
11	-6.28319	-5.84539	-0.43780	-6.28319
12	-6.28319	-5.77973	-0.50345	-6.28319
13	-6.28319	-5.71162	-0.57156	-6.28319
14	-6.28319	-5.64260	-0.64059	-6.28319
15	-6.28319	-5.57173	-0.71146	-6.28319
16	-6.28319	-5.49932	-0.78386	-6.28319
17	-6.28319	-5.42630	-0.85688	-6.28319
18	-6.28319	-5.35237	-0.93082	-6.28319
19	-6.28319	-5.27781	-1.00537	-6.28319
20	-6.28319	-5.20234	-1.08084	-6.28319
21	-6.28319	-5.12687	-1.15631	-6.28319
22	-6.28319	-5.05017	-1.23301	-6.28319
23	-6.28319	-4.97317	-1.31002	-6.28319
24	-6.28319	-4.89524	-1.38795	-6.28319
25	-6.28319	-4.81762	-1.46557	-6.28319
26	-6.28319	-4.73939	-1.54380	-6.28319
27	-6.28319	-4.66115	-1.62203	-6.28319
28	-6.28319	-4.58200	-1.70118	-6.28319
29	-6.28319	-4.50254	-1.78064	-6.28319
30	-6.28319	-4.42216	-1.86103	-6.28319
31	-6.28319	-4.34209	-1.94110	-6.28319
32	-6.28319	-4.26140	-2.02179	-6.28319
33	-6.28319	-4.18040	-2.10278	-6.28319
34	-6.28319	-4.09941	-2.18378	-6.28319
35	-6.28319	-4.01811	-2.26508	-6.28319
36	-6.28319	-3.93650	-2.34668	-6.28319
37	-6.28319	-3.85459	-2.42860	-6.28319
38	-6.28319	-3.77267	-2.51051	-6.28319
39	-6.28319	-3.69014	-2.59304	-6.28319
40	-6.28319	-3.60762	-2.67557	-6.28319
41	-6.28319	-3.52478	-2.75840	-6.28319
42	-6.28319	-3.44195	-2.84124	-6.28319
43	-6.28319	-3.35942	-2.92377	-6.28319
44	-6.28319	-3.27628	-3.00691	-6.28319
45	-6.28319	-3.19313	-3.09005	-6.28319
46	-6.28319	-3.10969	-3.17350	-6.28319
47	-6.28319	-3.02654	-3.25664	-6.28319
48	-6.28319	-2.94279	-3.34040	-6.28319
49	-6.28319	-2.85934	-3.42385	-6.28319
50	-6.28319	-2.77589	-3.50729	-6.28319
51	-6.28319	-2.69183	-3.59136	-6.28319
52	-6.28319	-2.60777	-3.67542	-6.28319
53	-6.28319	-2.52401	-3.75917	-6.28319
54	-6.28319	-2.43964	-3.84354	-6.28319
