0	-3.14159	-3.14159	0.00000	-5.65487
1	-3.14159	-3.14098	-0.00061	-5.65376
2	-3.14159	-3.13085	-0.01074	-5.63554
3	-3.14159	-3.11214	-0.02945	-5.60185
4	-3.14159	-3.08698	-0.05461	-5.55657
5	-3.14159	-3.05569	-0.08590	-5.50024
6	-3.14159	-3.01979	-0.12180	-5.43563
7	-3.14159	-2.98022	-0.16137	-5.36439
8	-3.14159	-2.93696	-0.20463	-5.28653
9	-3.14159	-2.89186	-0.24973	-5.20535
10	-3.14159	-2.84461	-0.29698	-5.12031
11	-3.14159	-2.79522	-0.34637	-5.03140
12	-3.14159	-2.74398	-0.39761	-4.93917
13	-3.14159	-2.69244	-0.44915	-4.84640
14	-3.14159	-2.64029	-0.50130	-4.75252
15	-3.14159	-2.58813	-0.55346	-4.65864
16	-3.14159	-2.53567	-0.60592	-4.56421
17	-3.14159	-2.48290	-0.65869	-4.46922
18	-3.14159	-2.43044	-0.71115	-4.37479
19	-3.14159	-2.37767	-0.76392	-4.27981
20	-3.14159	-2.32551	-0.81608	-4.18593
21	-3.14159	-2.27367	-0.86793	-4.09260
22	-3.14159	-2.22212	-0.91947	-3.99982
23	-3.14159	-2.17089	-0.97070	-3.90760
24	-3.14159	-2.11996	-1.02163	-3.81593
25	-3.14159	-2.06934	-1.07225	-3.72481
26	-3.14159	-2.01903	-1.12257	-3.63425
27	-3.14159	-1.96932	-1.17227	-3.54478
28	-3.14159	-1.91993	-1.22166	-3.45587
29	-3.14159	-1.87084	-1.27075	-3.36752
30	-3.14159	-1.82237	-1.31922	-3.28026
31	-3.14159	-1.77420	-1.36739	-3.19356
32	-3.14159	-1.72665	-1.41494	-3.10797
33	-3.14159	-1.68002	-1.46158	-3.02403
34	-3.14159	-1.63430	-1.50729	-2.94175
35	-3.14159	-1.58920	-1.55239	-2.86057
36	-3.14159	-1.54503	-1.59657	-2.78105
37	-3.14159	-1.50146	-1.64013	-2.70263
38	-3.14159	-1.45851	-1.68308	-2.62532
39	-3.14159	-1.41617	-1.72542	-2.54911
40	-3.14159	-1.37475	-1.76684	-2.47456
41	-3.14159	-1.33426	-1.80734	-2.40166
42	-3.14159	-1.29407	-1.84753	-2.32932
43	-3.14159	-1.25510	-1.88649	-2.25919
44	-3.14159	-1.21614	-1.92545	-2.18905
45	-3.14159	-1.17840	-1.96319	-2.12113
46	-3.14159	-1.14128	-2.00031	-2.05431
47	-3.14159	-1.10539	-2.03621	-1.98970
48	-3.14159	-1.06980	-2.07179	-1.92564
49	-3.14159	-1.03574	-2.10585	-1.86434
50	-3.14159	-1.00200	-2.13960	-1.80359
51	-3.14159	-0.96948	-2.17212	-1.74506
52	-3.14159	-0.93788	-2.20372	-1.68818
53	-3.14159	-0.90689	-2.23470	-1.63240
54	-3.14159	-0.87713	-2.26446	-1.57883
55	-3.14159	-0.84737	-2.29422	-1.52527
56	-3.14159	-0.81915	-2.32245	-1.47446
57	-3.14159	-0.79184	-2.34975	-1.42531
58	-3.14159	-0.76515	-2.37644	-1.37727
59	-3.14159	-0.73969	-2.40191	-1.33143
60	-3.14159	-0.71545	-2.42614	-1.28781
61	-3.14159	-0.69183	-2.44977	-1.24529
62	-3.14159	-0.66943	-2.47216	-1.20497
63	-3.14159	-0.64765	-2.49395	-1.16576
64	-3.14159	-0.62648	-2.51512	-1.12766
65	-3.14159	-0.60654	-2.53506	-1.09176
66	-3.14159	-0.58751	-2.55408	-1.05753
67	-3.14159	-0.56911	-2.57249	-1.02439
68	-3.14159	-0.55162	-2.58997	-0.99292
69	-3.14159	-0.53475	-2.60685	-0.96254
70	-3.14159	-0.51879	-2.62280	-0.93383
71	-3.14159	-0.50376	-2.63783	-0.90677
72	-3.14159	-0.48934	-2.65225	-0.88081
73	-3.14159	-0.47553	-2.66606	-0.85596
74	-3.14159	-0.46265	-2.67894	-0.83277
75	-3.14159	-0.45068	-2.69091	-0.81123
76	-3.14159	-0.43933	-2.70226	-0.79080
77	-3.14159	-0.42859	-2.71300	-0.77147
78	-3.14159	-0.41878	-2.72282	-0.75380
79	-3.14159	-0.40957	-2.73202	-0.73723
80	-3.14159	-0.40129	-2.74030	-0.72232
81	-3.14159	-0.39301	-2.74859	-0.70741
82	-3.14159	-0.38595	-2.75564	-0.69471
83	-3.14159	-0.37951	-2.76209	-0.68311
84	-3.14159	-0.37368	-2.76792	-0.67262
85	-3.14159	-0.36816	-2.77344	-0.66268
86	-3.14159	-0.36355	-2.77804	-0.65440
87	-3.14159	-0.35957	-2.78203	-0.64722
88	-3.14159	-0.35619	-2.78540	-0.64114
89	-3.14159	-0.35312	-2.78847	-0.63562
90	-3.14159	-0.35067	-2.79092	-0.63120
91	-3.14159	-0.34883	-2.79277	-0.62789
92	-3.14159	-0.34729	-2.79430	-0.62513
93	-3.14159	-0.34637	-2.79522	-0.62347
94	-3.14159	-0.34545	-2.79614	-0.62181
95	-3.14159	-0.34515	-2.79645	-0.62126
96	-3.14159	-0.34484	-2.79675	-0.62071
97	-3.14159	-0.34484	-2.79675	-0.62071
98	-3.14159	-0.34484	-2.79675	-0.62071
99	-3.14159	-0.34484	-2.79675	-0.62071
100	-3.14159	-0.34484	-2.79675	-0.62071
101	-3.14159	-0.34484	-2.79675	-0.62071
102	-3.14159	-0.34484	-2.79675	-0.62071
103	-3.14159	-0.34484	-2.79675	-0.62071
104	-3.14159	-0.34484	-2.79675	-0.62071
105	-3.14159	-0.34484	-2.79675	-0.62071
106	-3.14159	-0.34484	-2.79675	-0.62071
107	-3.14159	-0.34484	-2.79675	-0.62071
108	-3.14159	-0.34484	-2.79675	-0.62071
109	-3.14159	-0.34484	-2.79675	-0.62071
110	-3.14159	-0.34484	-2.79675	-0.62071
111	-3.14159	-0.34484	-2.79675	-0.62071
112	-3.14159	-0.34484	-2.79675	-0.62071
113	-3.14159	-0.34484	-2.79675	-0.62071
114	-3.14159	-0.34484	-2.79675	-0.62071
115	-3.14159	-0.34484	-2.79675	-0.62071
116	-3.14159	-0.34484	-2.79675	-0.62071
117	-3.14159	-0.34484	-2.79675	-0.62071
118	-3.14159	-0.34484	-2.79675	-0.62071
119	-3.14159	-0.34484	-2.79675	-0.62071
120	-3.14159	-0.34484	-2.79675	-0.62071
121	-3.14159	-0.34484	-2.79675	-0.62071
122	-3.14159	-0.34484	-2.79675	-0.62071
123	-3.14159	-0.34484	-2.79675	-0.62071
124	-3.14159	-0.34484	-2.79675	-0.62071
125	-3.14159	-0.34484	-2.79675	-0.62071
126	-3.14159	-0.34484	-2.79675	-0.62071
127	-3.14159	-0.34484	-2.79675	-0.62071
128	-3.14159	-0.34484	-2.79675	-0.62071
129	-3.14159	-0.34484	-2.79675	-0.62071
130	-3.14159	-0.34484	-2.79675	-0.62071
131	-3.14159	-0.34484	-2.79675	-0.62071
132	-3.14159	-0.34484	-2.79675	-0.62071
133	-3.14159	-0.34484	-2.79675	-0.62071
134	-3.14159	-0.34484	-2.79675	-0.62071
135	-3.14159	-0.34484	-2.79675	-0.62071
136	-3.14159	-0.34484	-2.79675	-0.62071
137	-3.14159	-0.34484	-2.79675	-0.62071
138	-3.14159	-0.34484	-2.79675	-0.62071
139	-3.14159	-0.34484	-2.79675	-0.62071
140	-3.14159	-0.34484	-2.79675	-0.62071
141	-3.14159	-0.34484	-2.79675	-0.62071
142	-3.14159	-0.34484	-2.79675	-0.62071
143	-3.14159	-0.34484	-2.79675	-0.62071
144	-3.14159	-0.34484	-2.79675	-0.62071
145	-3.14159	-0.34484	-2.79675	-0.62071
146	-3.14159	-0.34484	-2.79675	-0.62071
147	-3.14159	-0.34484	-2.79675	-0.62071
148	-3.14159	-0.34484	-2.79675	-0.62071
149	-3.14159	-0.34484	-2.79675	-0.62071
150	-3.14159	-0.34484	-2.79675	-0.62071
151	-3.14159	-0.34484	-2.79675	-0.62071
152	-3.14159	-0.34484	-2.79675	-0.62071
153	-3.14159	-0.34484	-2.79675	-0.62071
154	-3.14159	-0.34484	-2.79675	-0.62071
155	-3.14159	-0.34484	-2.79675	-0.62071
156	-3.14159	-0.34484	-2.79675	-0.62071
157	-3.14159	-0.34484	-2.79675	-0.62071
158	-3.14159	-0.34484	-2.79675	-0.62071
159	-3.14159	-0.34484	-2.79675	-0.62071
160	-3.14159	-0.34484	-2.79675	-0.62071
161	-3.14159	-0.34484	-2.79675	-0.62071
162	-3.14159	-0.34484	-2.79675	-0.62071
163	-3.14159	-0.34484	-2.79675	-0.62071
164	-3.14159	-0.34484	-2.79675	-0.62071
165	-3.14159	-0.34484	-2.79675	-0.62071
166	-3.14159	-0.34484	-2.79675	-0.62071
167	-3.14159	-0.34484	-2.79675	-0.62071
168	-3.14159	-0.34484	-2.79675	-0.62071
169	-3.14159	-0.34484	-2.79675	-0.62071
170	-3.14159	-0.34484	-2.79675	-0.62071
171	-3.14159	-0.34484	-2.79675	-0.62071
172	-3.14159	-0.34484	-2.79675	-0.62071
173	-3.14159	-0.34484	-2.79675	-0.62071
174	-3.14159	-0.34484	-2.79675	-0.62071
175	-3.14159	-0.34484	-2.79675	-0.62071
176	-3.14159	-0.34484	-2.79675	-0.62071
177	-3.14159	-0.34484	-2.79675	-0.62071
178	-3.14159	-0.34484	-2.79675	-0.62071
179	-3.14159	-0.34484	-2.79675	-0.62071
180	-3.14159	-0.34484	-2.79675	-0.62071
181	-3.14159	-0.34484	-2.79675	-0.62071
182	-3.14159	-0.34484	-2.79675	-0.62071
183	-3.14159	-0.34484	-2.79675	-0.62071
184	-3.14159	-0.34484	-2.79675	-0.62071
185	-3.14159	-0.34484	-2.79675	-0.62071
186	-3.14159	-0.34484	-2.79675	-0.62071
187	-3.14159	-0.34484	-2.79675	-0.62071
188	-3.14159	-0.34484	-2.79675	-0.62071
189	-3.14159	-0.34484	-2.79675	-0.62071
190	-3.14159	-0.34484	-2.79675	-0.62071
191	-3.14159	-0.34484	-2.79675	-0.62071
192	-3.14159	-0.34484	-2.79675	-0.62071
193	-3.14159	-0.34484	-2.79675	-0.62071
194	-3.14159	-0.34484	-2.79675	-0.62071
195	-3.14159	-0.34484	-2.79675	-0.62071
196	-3.14159	-0.34484	-2.79675	-0.62071
197	-3.14159	-0.34484	-2.79675	-0.62071
198	-3.14159	-0.34484	-2.79675	-0.62071
199	-3.14159	-0.34484	-2.79675	-0.62071
200	-3.14159	-0.34484	-2.79675	-0.62071
201	-3.14159	-0.34484	-2.79675	-0.62071
202	-3.14159	-0.34484	-2.79675	-0.62071
203	-3.14159	-0.34484	-2.79675	-0.62071
204	-3.14159	-0.34484	-2.79675	-0.62071
205	-3.14159	-0.34484	-2.79675	-0.62071
