0	-6.28319	-6.28319	0.00000	-12.00000
1	-6.28319	-6.27981	-0.00337	-12.00000
2	-6.28319	-6.25465	-0.02853	-12.00000
3	-6.28319	-6.20557	-0.07762	-12.00000
4	-6.28319	-6.14053	-0.14266	-12.00000
5	-6.28319	-6.06137	-0.22181	-12.00000
6	-6.28319	-5.96872	-0.31447	-12.00000
7	-6.28319	-5.86533	-0.41786	-12.00000
8	-6.28319	-5.75181	-0.53137	-12.00000
9	-6.28319	-5.63063	-0.65256	-12.00000
10	-6.28319	-5.50300	-0.78018	-12.00000
11	-6.28319	-5.36955	-0.91364	-12.00000
12	-6.28319	-5.23118	-1.05200	-12.00000
13	-6.28319	-5.08883	-1.19436	-12.00000
14	-6.28319	-4.94371	-1.33947	-12.00000
15	-6.28319	-4.79553	-1.48765	-11.98883
16	-6.28319	-4.64489	-1.63829	-11.61224
17	-6.28319	-4.49272	-1.79046	-11.23181
18	-6.28319	-4.33932	-1.94386	-10.84831
19	-6.28319	-4.18562	-2.09757	-10.46405
20	-6.28319	-4.03284	-2.25035	-10.08209
21	-6.28319	-3.88097	-2.40221	-9.70243
22	-6.28319	-3.73003	-2.55316	-9.32507
23	-6.28319	-3.58031	-2.70287	-8.95078
24	-6.28319	-3.43244	-2.85075	-8.58109
25	-6.28319	-3.28640	-2.99678	-8.21600
26	-6.28319	-3.14343	-3.13975	-7.85858
27	-6.28319	-3.00261	-3.28057	-7.50654
28	-6.28319	-2.86548	-3.41771	-7.16369
29	-6.28319	-2.73079	-3.55239	-6.82698
30	-6.28319	-2.60040	-3.68278	-6.50101
31	-6.28319	-2.47308	-3.81010	-6.18271
32	-6.28319	-2.34945	-3.93374	-5.87361
33	-6.28319	-2.23010	-4.05308	-5.57525
34	-6.28319	-2.11475	-4.16844	-5.28687
35	-6.28319	-2.00369	-4.27950	-5.00921
36	-6.28319	-1.89631	-4.38688	-4.74077
37	-6.28319	-1.79230	-4.49088	-4.48076
38	-6.28319	-1.69229	-4.59090	-4.23072
39	-6.28319	-1.59626	-4.68692	-3.99065
40	-6.28319	-1.50299	-4.78019	-3.75749
41	-6.28319	-1.41402	-4.86916	-3.53506
42	-6.28319	-1.32843	-4.95476	-3.32107
43	-6.28319	-1.24621	-5.03698	-3.11551
44	-6.28319	-1.16797	-5.11521	-2.91993
45	-6.28319	-1.09311	-5.19007	-2.73279
46	-6.28319	-1.02132	-5.26186	-2.55331
47	-6.28319	-0.95260	-5.33058	-2.38150
48	-6.28319	-0.88695	-5.39624	-2.21737
49	-6.28319	-0.82436	-5.45882	-2.06090
50	-6.28319	-0.76515	-5.51804	-1.91287
51	-6.28319	-0.70901	-5.57418	-1.77251
52	-6.28319	-0.65593	-5.62726	-1.63983
53	-6.28319	-0.60531	-5.67788	-1.51327
54	-6.28319	-0.55745	-5.72574	-1.39362
55	-6.28319	-0.51082	-5.77237	-1.27704
56	-6.28319	-0.46694	-5.81624	-1.16736
57	-6.28319	-0.42522	-5.85797	-1.06305
58	-6.28319	-0.38534	-5.89785	-0.96334
59	-6.28319	-0.34791	-5.93528	-0.86977
60	-6.28319	-0.31324	-5.96995	-0.78310
61	-6.28319	-0.28041	-6.00277	-0.70103
62	-6.28319	-0.24973	-6.03345	-0.62433
63	-6.28319	-0.22089	-6.06229	-0.55223
64	-6.28319	-0.19420	-6.08898	-0.48550
65	-6.28319	-0.16935	-6.11383	-0.42338
66	-6.28319	-0.14665	-6.13654	-0.36662
67	-6.28319	-0.12579	-6.15740	-0.31447
68	-6.28319	-0.10707	-6.17611	-0.26768
69	-6.28319	-0.08989	-6.19329	-0.22473
70	-6.28319	-0.07394	-6.20925	-0.18484
71	-6.28319	-0.05952	-6.22367	-0.14880
72	-6.28319	-0.04633	-6.23686	-0.11582
73	-6.28319	-0.03467	-6.24852	-0.08667
74	-6.28319	-0.02424	-6.25895	-0.06059
75	-6.28319	-0.01442	-6.26877	-0.03605
76	-6.28319	-0.00583	-6.27736	-0.01457
77	-6.28319	0.00184	-6.28503	0.00460
78	-6.28319	0.00828	-6.29147	0.02071
79	-6.28319	0.01411	-6.29730	0.03528
80	-6.28319	0.01902	-6.30221	0.04755
