89	0.30035	5.98283	0.54064
90	0.28870	5.99449	0.51965
91	0.27765	6.00554	0.49977
92	0.26722	6.01597	0.48100
93	0.25771	6.02548	0.46388
94	0.24943	6.03376	0.44897
95	0.24176	6.04143	0.43516
96	0.23531	6.04787	0.42356
97	0.22948	6.05370	0.41307
98	0.22488	6.05830	0.40479
99	0.22059	6.06260	0.39706
100	0.21691	6.06628	0.39043
101	0.21414	6.06904	0.38546
102	0.21230	6.07088	0.38215
103	0.21046	6.07272	0.37883
104	0.20954	6.07364	0.37718
105	0.20893	6.07426	0.37607
106	0.20862	6.07456	0.37552
107	0.20831	6.07487	0.37497
108	0.20831	6.07487	0.37497
109	0.20862	6.07456	0.37552
110	0.20893	6.07426	0.37607
111	0.20954	6.07364	0.37718
112	0.21016	6.07303	0.37828
113	0.21077	6.07242	0.37938
114	0.21108	6.07211	0.37994
115	0.21169	6.07150	0.38104
116	0.21230	6.07088	0.38215
117	0.21230	6.07088	0.38215
118	0.21261	6.07058	0.38270
119	0.21261	6.07058	0.38270
120	0.21261	6.07058	0.38270
121	0.21261	6.07058	0.38270
122	0.21261	6.07058	0.38270
123	0.21261	6.07058	0.38270
124	0.21261	6.07058	0.38270
125	0.21230	6.07088	0.38215
126	0.21169	6.07150	0.38104
127	0.21077	6.07242	0.37938
128	0.21016	6.07303	0.37828
129	0.20954	6.07364	0.37718
130	0.20924	6.07395	0.37662
131	0.20893	6.07426	0.37607
132	0.20862	6.07456	0.37552
133	0.20862	6.07456	0.37552
134	0.20862	6.07456	0.37552
135	0.20862	6.07456	0.37552
136	0.20862	6.07456	0.37552
137	0.20862	6.07456	0.37552
138	0.20862	6.07456	0.37552
139	0.20862	6.07456	0.37552
140	0.20862	6.07456	0.37552
141	0.20862	6.07456	0.37552
142	0.20862	6.07456	0.37552
143	0.20862	6.07456	0.37552
144	0.20862	6.07456	0.37552
145	0.20862	6.07456	0.37552
146	0.20862	6.07456	0.37552
147	0.20862	6.07456	0.37552
148	0.20862	6.07456	0.37552
149	0.20862	6.07456	0.37552
150	0.20862	6.07456	0.37552
151	0.20862	6.07456	0.37552
152	0.20862	6.07456	0.37552
153	0.20862	6.07456	0.37552
154	0.20862	6.07456	0.37552
155	0.20862	6.07456	0.37552
156	0.20862	6.07456	0.37552
157	0.20862	6.07456	0.37552
158	0.20862	6.07456	0.37552
159	0.20862	6.07456	0.37552
160	0.20862	6.07456	0.37552
161	0.20862	6.07456	0.37552
162	0.20862	6.07456	0.37552
163	0.20862	6.07456	0.37552
164	0.20862	6.07456	0.37552
165	0.20862	6.07456	0.37552
166	0.20862	6.07456	0.37552
167	0.20862	6.07456	0.37552
168	0.20862	6.07456	0.37552
169	0.20862	6.07456	0.37552
170	0.20862	6.07456	0.37552
171	0.20862	6.07456	0.37552
172	0.20862	6.07456	0.37552
173	0.20862	6.07456	0.37552
174	0.20862	6.07456	0.37552
175	0.20862	6.07456	0.37552
176	0.20862	6.07456	0.37552
177	0.20862	6.07456	0.37552
178	0.20862	6.07456	0.37552
179	0.20862	6.07456	0.37552
180	0.20862	6.07456	0.37552
181	0.20862	6.07456	0.37552
182	0.20862	6.07456	0.37552
183	0.20862	6.07456	0.37552
184	0.20862	6.07456	0.37552
185	0.20862	6.07456	0.37552
186	0.20862	6.07456	0.37552
187	0.20862	6.07456	0.37552
188	0.20862	6.07456	0.37552
189	0.20862	6.07456	0.37552
190	0.20862	6.07456	0.37552
191	0.20862	6.07456	0.37552
192	0.20862	6.07456	0.37552
193	0.20862	6.07456	0.37552
194	0.20862	6.07456	0.37552
195	0.20862	6.07456	0.37552
196	0.20862	6.07456	0.37552
197	0.20862	6.07456	0.37552
198	0.20862	6.07456	0.37552
199	0.20862	6.07456	0.37552
200	0.20862	6.07456	0.37552
201	0.20862	6.07456	0.37552
202	0.20862	6.07456	0.37552
203	0.20862	6.07456	0.37552
204	0.20862	6.07456	0.37552
205	0.20862	6.07456	0.37552
206	0.20862	6.07456	0.37552
207	0.20862	6.07456	0.37552
208	0.20862	6.07456	0.37552
209	0.20862	6.07456	0.37552
210	0.20862	6.07456	0.37552
211	0.20862	6.07456	0.37552
212	0.20862	6.07456	0.37552
213	0.20862	6.07456	0.37552
214	0.20862	6.07456	0.37552
215	0.20862	6.07456	0.37552
216	0.20862	6.07456	0.37552
217	0.20862	6.07456	0.37552
218	0.20862	6.07456	0.37552
219	0.20862	6.07456	0.37552
220	0.20862	6.07456	0.37552
221	0.20862	6.07456	0.37552
222	0.20862	6.07456	0.37552
223	0.20862	6.07456	0.37552
224	0.20862	6.07456	0.37552
225	0.20862	6.07456	0.37552
226	0.20862	6.07456	0.37552
227	0.20862	6.07456	0.37552
228	0.20862	6.07456	0.37552
229	0.20862	6.07456	0.37552
230	0.20862	6.07456	0.37552
231	0.20862	6.07456	0.37552
232	0.20862	6.07456	0.37552
233	0.20862	6.07456	0.37552
234	0.20862	6.07456	0.37552
235	0.20862	6.07456	0.37552
236	0.20862	6.07456	0.37552
237	0.20862	6.07456	0.37552
238	0.20862	6.07456	0.37552
239	0.20862	6.07456	0.37552
240	0.20862	6.07456	0.37552
241	0.20862	6.07456	0.37552
242	0.20862	6.07456	0.37552
243	0.20862	6.07456	0.37552
244	0.20862	6.07456	0.37552
245	0.20862	6.07456	0.37552
246	0.20862	6.07456	0.37552
247	0.20862	6.07456	0.37552
248	0.20862	6.07456	0.37552
249	0.20862	6.07456	0.37552
250	0.20862	6.07456	0.37552
251	0.20862	6.07456	0.37552
252	0.20862	6.07456	0.37552
253	0.20862	6.07456	0.37552
254	0.20862	6.07456	0.37552
255	0.20862	6.07456	0.37552
256	0.20862	6.07456	0.37552
257	0.20862	6.07456	0.37552
258	0.20862	6.07456	0.37552
259	0.20862	6.07456	0.37552
260	0.20862	6.07456	0.37552
261	0.20862	6.07456	0.37552
262	0.20862	6.07456	0.37552
263	0.20862	6.07456	0.37552
264	0.20862	6.07456	0.37552
265	0.20862	6.07456	0.37552
266	0.20862	6.07456	0.37552
267	0.20862	6.07456	0.37552
268	0.20862	6.07456	0.37552
269	0.20862	6.07456	0.37552
270	0.20862	6.07456	0.37552
271	0.20862	6.07456	0.37552
272	0.20862	6.07456	0.37552
273	0.20862	6.07456	0.37552
274	0.20862	6.07456	0.37552
275	0.20862	6.07456	0.37552
276	0.20862	6.07456	0.37552
277	0.20862	6.07456	0.37552
278	0.20862	6.07456	0.37552
279	0.20862	6.07456	0.37552
280	0.20862	6.07456	0.37552
281	0.20862	6.07456	0.37552
282	0.20862	6.07456	0.37552
283	0.20862	6.07456	0.37552
284	0.20862	6.07456	0.37552
285	0.20862	6.07456	0.37552
286	0.20862	6.07456	0.37552
287	0.20862	6.07456	0.37552
288	0.20862	6.07456	0.37552
289	0.20862	6.07456	0.37552
290	0.20862	6.07456	0.37552
291	0.20862	6.07456	0.37552
292	0.20862	6.07456	0.37552
293	0.20862	6.07456	0.37552
294	0.20862	6.07456	0.37552
295	0.20862	6.07456	0.37552
296	0.20862	6.07456	0.37552
297	0.20862	6.07456	0.37552
298	0.20862	6.07456	0.37552
299	0.20862	6.07456	0.37552
300	0.20862	6.07456	0.37552
301	0.20862	6.07456	0.37552
302	0.20862	6.07456	0.37552
303	0.20862	6.07456	0.37552
304	0.20862	6.07456	0.37552
305	0.20862	6.07456	0.37552
306	0.20862	6.07456	0.37552
307	0.20862	6.07456	0.37552
308	0.20862	6.07456	0.37552
309	0.20862	6.07456	0.37552
310	0.20862	6.07456	0.37552
311	0.20862	6.07456	0.37552
312	0.20862	6.07456	0.37552
313	0.20862	6.07456	0.37552
314	0.20862	6.07456	0.37552
315	0.20862	6.07456	0.37552
316	0.20862	6.07456	0.37552
317	0.20862	6.07456	0.37552
318	0.20862	6.07456	0.37552
319	0.20862	6.07456	0.37552
320	0.20862	6.07456	0.37552
321	0.20862	6.07456	0.37552
322	0.20862	6.07456	0.37552
323	0.20862	6.07456	0.37552
324	0.20862	6.07456	0.37552
325	0.20862	6.07456	0.37552
326	0.20862	6.07456	0.37552
327	0.20862	6.07456	0.37552
328	0.20862	6.07456	0.37552
329	0.20862	6.07456	0.37552
330	0.20862	6.07456	0.37552
331	0.20862	6.07456	0.37552
332	0.20862	6.07456	0.37552
333	0.20862	6.07456	0.37552
334	0.20862	6.07456	0.37552
335	0.20862	6.07456	0.37552
336	0.20862	6.07456	0.37552
337	0.20862	6.07456	0.37552
338	0.20862	6.07456	0.37552
339	0.20862	6.07456	0.37552
340	0.20862	6.07456	0.37552
341	0.20862	6.07456	0.37552
342	0.20862	6.07456	0.37552
343	0.20862	6.07456	0.37552
344	0.20862	6.07456	0.37552
345	0.20862	6.07456	0.37552
346	0.20862	6.07456	0.37552
347	0.20862	6.07456	0.37552
348	0.20862	6.07456	0.37552
349	0.20862	6.07456	0.37552
350	0.20862	6.07456	0.37552
351	0.20862	6.07456	0.37552
352	0.20862	6.07456	0.37552
353	0.20862	6.07456	0.37552
354	0.20862	6.07456	0.37552
355	0.20862	6.07456	0.37552
356	0.20862	6.07456	0.37552
357	0.20862	6.07456	0.37552
358	0.20862	6.07456	0.37552
359	0.20862	6.07456	0.37552
360	0.20862	6.07456	0.37552
361	0.20862	6.07456	0.37552
362	0.20862	6.07456	0.37552
363	0.20862	6.07456	0.37552
364	0.20862	6.07456	0.37552
365	0.20862	6.07456	0.37552
366	0.20862	6.07456	0.37552
367	0.20862	6.07456	0.37552
368	0.20862	6.07456	0.37552
369	0.20862	6.07456	0.37552
370	0.20862	6.07456	0.37552
371	0.20862	6.07456	0.37552
372	0.20862	6.07456	0.37552
373	0.20862	6.07456	0.37552
374	0.20862	6.07456	0.37552
375	0.20862	6.07456	0.37552
376	0.20862	6.07456	0.37552
377	0.20862	6.07456	0.37552
378	0.20862	6.07456	0.37552
379	0.20862	6.07456	0.37552
380	0.20862	6.07456	0.37552
381	0.20862	6.07456	0.37552
382	0.20862	6.07456	0.37552
383	0.20862	6.07456	0.37552
384	0.20862	6.07456	0.37552
385	0.20862	6.07456	0.37552
386	0.20862	6.07456	0.37552
387	0.20862	6.07456	0.37552
388	0.20862	6.07456	0.37552
389	0.20862	6.07456	0.37552
390	0.20862	6.07456	0.37552
391	0.20862	6.07456	0.37552
392	0.20862	6.07456	0.37552
393	0.20862	6.07456	0.37552
394	0.20862	6.07456	0.37552
395	0.20862	6.07456	0.37552
396	0.20862	6.07456	0.37552
397	0.20862	6.07456	0.37552
398	0.20862	6.07456	0.37552
399	0.20862	6.07456	0.37552
400	0.20862	6.07456	0.37552
401	0.20862	6.07456	0.37552
402	0.20862	6.07456	0.37552
403	0.20862	6.07456	0.37552
404	0.20862	6.07456	0.37552
405	0.20862	6.07456	0.37552
406	0.20862	6.07456	0.37552
407	0.20862	6.07456	0.37552
408	0.20862	6.07456	0.37552
409	0.20862	6.07456	0.37552
410	0.20862	6.07456	0.37552
411	0.20862	6.07456	0.37552
412	0.20862	6.07456	0.37552
413	0.20862	6.07456	0.37552
414	0.20862	6.07456	0.37552
415	0.20862	6.07456	0.37552
416	0.20862	6.07456	0.37552
417	0.20862	6.07456	0.37552
418	0.20862	6.07456	0.37552
419	0.20862	6.07456	0.37552
420	0.20862	6.07456	0.37552
421	0.20862	6.07456	0.37552
422	0.20862	6.07456	0.37552
423	0.20862	6.07456	0.37552
424	0.20862	6.07456	0.37552
425	0.20862	6.07456	0.37552
426	0.20862	6.07456	0.37552
427	0.20862	6.07456	0.37552
428	0.20862	6.07456	0.37552
429	0.20862	6.07456	0.37552
430	0.20862	6.07456	0.37552
431	0.20862	6.07456	0.37552
432	0.20862	6.07456	0.37552
433	0.20862	6.07456	0.37552
434	0.20862	6.07456	0.37552
435	0.20862	6.07456	0.37552
436	0.20862	6.07456	0.37552
437	0.20862	6.07456	0.37552
438	0.20862	6.07456	0.37552
439	0.20862	6.07456	0.37552
440	0.20862	6.07456	0.37552
441	0.20862	6.07456	0.37552
442	0.20862	6.07456	0.37552
443	0.20862	6.07456	0.37552
444	0.20862	6.07456	0.37552
445	0.20862	6.07456	0.37552
446	0.20862	6.07456	0.37552
447	0.20862	6.07456	0.37552
448	0.20862	6.07456	0.37552
449	0.20862	6.07456	0.37552
450	0.20862	6.07456	0.37552
451	0.20862	6.07456	0.37552
452	0.20862	6.07456	0.37552
453	0.20862	6.07456	0.37552
454	0.20862	6.07456	0.37552
455	0.20862	6.07456	0.37552
456	0.20862	6.07456	0.37552
457	0.20862	6.07456	0.37552
458	0.20862	6.07456	0.37552
459	0.20862	6.07456	0.37552
460	0.20862	6.07456	0.37552
461	0.20862	6.07456	0.37552
462	0.20862	6.07456	0.37552
463	0.20862	6.07456	0.37552
464	0.20862	6.07456	0.37552
465	0.20862	6.07456	0.37552
466	0.20862	6.07456	0.37552
467	0.20862	6.07456	0.37552
468	0.20862	6.07456	0.37552
469	0.20862	6.07456	0.37552
470	0.20862	6.07456	0.37552
471	0.20862	6.07456	0.37552
472	0.20862	6.07456	0.37552
473	0.20862	6.07456	0.37552
474	0.20862	6.07456	0.37552
475	0.20862	6.07456	0.37552
476	0.20862	6.07456	0.37552
477	0.20862	6.07456	0.37552
478	0.20862	6.07456	0.37552
479	0.20862	6.07456	0.37552
480	0.20862	6.07456	0.37552
481	0.20862	6.07456	0.37552
482	0.20862	6.07456	0.37552
483	0.20862	6.07456	0.37552
484	0.20862	6.07456	0.37552
485	0.20862	6.07456	0.37552
486	0.20862	6.07456	0.37552
487	0.20862	6.07456	0.37552
488	0.20862	6.07456	0.37552
489	0.20862	6.07456	0.37552
490	0.20862	6.07456	0.37552
491	0.20862	6.07456	0.37552
492	0.20862	6.07456	0.37552
493	0.20862	6.07456	0.37552
494	0.20862	6.07456	0.37552
495	0.20862	6.07456	0.37552
496	0.20862	6.07456	0.37552
497	0.20862	6.07456	0.37552
498	0.20862	6.07456	0.37552
499	0.20862	6.07456	0.37552
500	0.20862	6.07456	0.37552
501	0.20862	6.07456	0.37552
502	0.20862	6.07456	0.37552
503	0.20862	6.07456	0.37552
504	0.20862	6.07456	0.37552
505	0.20862	6.07456	0.37552
506	0.20862	6.07456	0.37552
507	0.20862	6.07456	0.37552
508	0.20862	6.07456	0.37552
509	0.20862	6.07456	0.37552
510	0.20862	6.07456	0.37552
511	0.20862	6.07456	0.37552
512	0.20862	6.07456	0.37552
513	0.20862	6.07456	0.37552
514	0.20862	6.07456	0.37552
515	0.20862	6.07456	0.37552
516	0.20862	6.07456	0.37552
517	0.20862	6.07456	0.37552
518	0.20862	6.07456	0.37552
519	0.20862	6.07456	0.37552
520	0.20862	6.07456	0.37552
521	0.20862	6.07456	0.37552
522	0.20862	6.07456	0.37552
523	0.20862	6.07456	0.37552
524	0.20862	6.07456	0.37552
525	0.20862	6.07456	0.37552
526	0.20862	6.07456	0.37552
527	0.20862	6.07456	0.37552
528	0.20862	6.07456	0.37552
529	0.20862	6.07456	0.37552
530	0.20862	6.07456	0.37552
531	0.20862	6.07456	0.37552
532	0.20862	6.07456	0.37552
533	0.20862	6.07456	0.37552
534	0.20862	6.07456	0.37552
535	0.20862	6.07456	0.37552
536	0.20862	6.07456	0.37552
537	0.20862	6.07456	0.37552
538	0.20862	6.07456	0.37552
539	0.20862	6.07456	0.37552
540	0.20862	6.07456	0.37552
541	0.20862	6.07456	0.37552
542	0.20862	6.07456	0.37552
543	0.20862	6.07456	0.37552
544	0.20862	6.07456	0.37552
545	0.20862	6.07456	0.37552
546	0.20862	6.07456	0.37552
547	0.20862	6.07456	0.37552
548	0.20862	6.07456	0.37552
549	0.20862	6.07456	0.37552
550	0.20862	6.07456	0.37552
551	0.20862	6.07456	0.37552
552	0.20862	6.07456	0.37552
553	0.20862	6.07456	0.37552
554	0.20862	6.07456	0.37552
555	0.20862	6.07456	0.37552
556	0.20862	6.07456	0.37552
557	0.20862	6.07456	0.37552
558	0.20862	6.07456	0.37552
559	0.20862	6.07456	0.37552
560	0.20862	6.07456	0.37552
561	0.20862	6.07456	0.37552
562	0.20862	6.07456	0.37552
563	0.20862	6.07456	0.37552
564	0.20862	6.07456	0.37552
565	0.20862	6.07456	0.37552
566	0.20862	6.07456	0.37552
567	0.20862	6.07456	0.37552
568	0.20862	6.07456	0.37552
569	0.20862	6.07456	0.37552
570	0.20862	6.07456	0.37552
571	0.20862	6.07456	0.37552
572	0.20862	6.07456	0.37552
573	0.20862	6.07456	0.37552
574	0.20862	6.07456	0.37552
575	0.20862	6.07456	0.37552
576	0.20862	6.07456	0.37552
577	0.20862	6.07456	0.37552
578	0.20862	6.07456	0.37552
579	0.20862	6.07456	0.37552
580	0.20862	6.07456	0.37552
581	0.20862	6.07456	0.37552
582	0.20862	6.07456	0.37552
583	0.20862	6.07456	0.37552
584	0.20862	6.07456	0.37552
585	0.20862	6.07456	0.37552
586	0.20862	6.07456	0.37552
587	0.20862	6.07456	0.37552
588	0.20862	6.07456	0.37552
589	0.20862	6.07456	0.37552
590	0.20862	6.07456	0.37552
591	0.20862	6.07456	0.37552
592	0.20862	6.07456	0.37552
593	0.20862	6.07456	0.37552
594	0.20862	6.07456	0.37552
595	0.20862	6.07456	0.37552
596	0.20862	6.07456	0.37552
597	0.20862	6.07456	0.37552
598	0.20862	6.07456	0.37552
599	0.20862	6.07456	0.37552
600	0.20862	6.07456	0.37552
601	0.20862	6.07456	0.37552
602	0.20862	6.07456	0.37552
603	0.20862	6.07456	0.37552
604	0.20862	6.07456	0.37552
605	0.20862	6.07456	0.37552
606	0.20862	6.07456	0.37552
607	0.20862	6.07456	0.37552
608	0.20862	6.07456	0.37552
609	0.20862	6.07456	0.37552
610	0.20862	6.07456	0.37552
611	0.20862	6.07456	0.37552
612	0.20862	6.07456	0.37552
613	0.20862	6.07456	0.37552
614	0.20862	6.07456	0.37552
615	0.20862	6.07456	0.37552
616	0.20862	6.07456	0.37552
617	0.20862	6.07456	0.37552
618	0.20862	6.07456	0.37552
619	0.20862	6.07456	0.37552
620	0.20862	6.07456	0.37552
621	0.20862	6.07456	0.37552
622	0.20862	6.07456	0.37552
623	0.20862	6.07456	0.37552
624	0.20862	6.07456	0.37552
625	0.20862	6.07456	0.37552
626	0.20862	6.07456	0.37552
627	0.20862	6.07456	0.37552
628	0.20862	6.07456	0.37552
629	0.20862	6.07456	0.37552
630	0.20862	6.07456	0.37552
631	0.20862	6.07456	0.37552
632	0.20862	6.07456	0.37552
633	0.20862	6.07456	0.37552
634	0.20862	6.07456	0.37552
635	0.20862	6.07456	0.37552
636	0.20862	6.07456	0.37552
637	0.20862	6.07456	0.37552
638	0.20862	6.07456	0.37552
639	0.20862	6.07456	0.37552
640	0.20862	6.07456	0.37552
641	0.20862	6.07456	0.37552
642	0.20862	6.07456	0.37552
643	0.20862	6.07456	0.37552
644	0.20862	6.07456	0.37552
645	0.20862	6.07456	0.37552
646	0.20862	6.07456	0.37552
647	0.20862	6.07456	0.37552
648	0.20862	6.07456	0.37552
649	0.20862	6.07456	0.37552
650	0.20862	6.07456	0.37552
651	0.20862	6.07456	0.37552
652	0.20862	6.07456	0.37552
653	0.20862	6.07456	0.37552
654	0.20862	6.07456	0.37552
655	0.20862	6.07456	0.37552
656	0.20862	6.07456	0.37552
657	0.20862	6.07456	0.37552
658	0.20862	6.07456	0.37552
659	0.20862	6.07456	0.37552
660	0.20862	6.07456	0.37552
661	0.20862	6.07456	0.37552
662	0.20862	6.07456	0.37552
663	0.20862	6.07456	0.37552
664	0.20862	6.07456	0.37552
665	0.20862	6.07456	0.37552
666	0.20862	6.07456	0.37552
667	0.20862	6.07456	0.37552
668	0.20862	6.07456	0.37552
669	0.20862	6.07456	0.37552
670	0.20862	6.07456	0.37552
671	0.20862	6.07456	0.37552
672	0.20862	6.07456	0.37552
673	0.20862	6.07456	0.37552
674	0.20862	6.07456	0.37552
675	0.20862	6.07456	0.37552
676	0.20862	6.07456	0.37552
677	0.20862	6.07456	0.37552
678	0.20862	6.07456	0.37552
679	0.20862	6.07456	0.37552
680	0.20862	6.07456	0.37552
681	0.20862	6.07456	0.37552
682	0.20862	6.07456	0.37552
683	0.20862	6.07456	0.37552
684	0.20862	6.07456	0.37552
685	0.20862	6.07456	0.37552
686	0.20862	6.07456	0.37552
687	0.20862	6.07456	0.37552
688	0.20862	6.07456	0.37552
689	0.20862	6.07456	0.37552
690	0.20862	6.07456	0.37552
691	0.20862	6.07456	0.37552
692	0.20862	6.07456	0.37552
693	0.20862	6.07456	0.37552
694	0.20862	6.07456	0.37552
695	0.20862	6.07456	0.37552
696	0.20862	6.07456	0.37552
697	0.20862	6.07456	0.37552
698	0.20862	6.07456	0.37552
699	0.20862	6.07456	0.37552
700	0.20862	6.07456	0.37552
701	0.20862	6.07456	0.37552
702	0.20862	6.07456	0.37552
703	0.20862	6.07456	0.37552
704	0.20862	6.07456	0.37552
705	0.20862	6.07456	0.37552
706	0.20862	6.07456	0.37552
707	0.20862	6.07456	0.37552
708	0.20862	6.07456	0.37552
709	0.20862	6.07456	0.37552
710	0.20862	6.07456	0.37552
711	0.20862	6.07456	0.37552
712	0.20862	6.07456	0.37552
713	0.20862	6.07456	0.37552
714	0.20862	6.07456	0.37552
715	0.20862	6.07456	0.37552
716	0.20862	6.07456	0.37552
717	0.20862	6.07456	0.37552
718	0.20862	6.07456	0.37552
719	0.20862	6.07456	0.37552
720	0.20862	6.07456	0.37552
721	0.20862	6.07456	0.37552
722	0.20862	6.07456	0.37552
723	0.20862	6.07456	0.37552
724	0.20862	6.07456	0.37552
725	0.20862	6.07456	0.37552
726	0.20862	6.07456	0.37552
727	0.20862	6.07456	0.37552
728	0.20862	6.07456	0.37552
729	0.20862	6.07456	0.37552
730	0.20862	6.07456	0.37552
731	0.20862	6.07456	0.37552
732	0.20862	6.07456	0.37552
733	0.20862	6.07456	0.37552
734	0.20862	6.07456	0.37552
735	0.20862	6.07456	0.37552
736	0.20862	6.07456	0.37552
737	0.20862	6.07456	0.37552
738	0.20862	6.07456	0.37552
739	0.20862	6.07456	0.37552
740	0.20862	6.07456	0.37552
741	0.20862	6.07456	0.37552
742	0.20862	6.07456	0.37552
743	0.20862	6.07456	0.37552
744	0.20862	6.07456	0.37552
745	0.20862	6.07456	0.37552
746	0.20862	6.07456	0.37552
747	0.20862	6.07456	0.37552
748	0.20862	6.07456	0.37552
749	0.20862	6.07456	0.37552
750	0.20862	6.07456	0.37552
751	0.20862	6.07456	0.37552
752	0.20862	6.07456	0.37552
753	0.20862	6.07456	0.37552
754	0.20862	6.07456	0.37552
755	0.20862	6.07456	0.37552
756	0.20862	6.07456	0.37552
757	0.20862	6.07456	0.37552
758	0.20862	6.07456	0.37552
759	0.20862	6.07456	0.37552
760	0.20862	6.07456	0.37552
761	0.20862	6.07456	0.37552
762	0.20862	6.07456	0.37552
763	0.20862	6.07456	0.37552
764	0.20862	6.07456	0.37552
765	0.20862	6.07456	0.37552
766	0.20862	6.07456	0.37552
767	0.20862	6.07456	0.37552
768	0.20862	6.07456	0.37552
769	0.20862	6.07456	0.37552
770	0.20862	6.07456	0.37552
771	0.20862	6.07456	0.37552
772	0.20862	6.07456	0.37552
773	0.20862	6.07456	0.37552
774	0.20862	6.07456	0.37552
775	0.20862	6.07456	0.37552
776	0.20862	6.07456	0.37552
777	0.20862	6.07456	0.37552
778	0.20862	6.07456	0.37552
779	0.20862	6.07456	0.37552
780	0.20862	6.07456	0.37552
781	0.20862	6.07456	0.37552
782	0.20862	6.07456	0.37552
783	0.20862	6.07456	0.37552
784	0.20862	6.07456	0.37552
785	0.20862	6.07456	0.37552
786	0.20862	6.07456	0.37552
787	0.20862	6.07456	0.37552
788	0.20862	6.07456	0.37552
789	0.20862	6.07456	0.37552
790	0.20862	6.07456	0.37552
791	0.20862	6.07456	0.37552
792	0.20862	6.07456	0.37552
793	0.20862	6.07456	0.37552
794	0.20862	6.07456	0.37552
795	0.20862	6.07456	0.37552
796	0.20862	6.07456	0.37552
797	0.20862	6.07456	0.37552
798	0.20862	6.07456	0.37552
799	0.20862	6.07456	0.37552
800	0.20862	6.07456	0.37552
801	0.20862	6.07456	0.37552
802	0.20862	6.07456	0.37552
803	0.20862	6.07456	0.37552
804	0.20862	6.07456	0.37552
805	0.20862	6.07456	0.37552
806	0.20862	6.07456	0.37552
807	0.20862	6.07456	0.37552
808	0.20862	6.07456	0.37552
809	0.20862	6.07456	0.37552
810	0.20862	6.07456	0.37552
811	0.20862	6.07456	0.37552
812	0.20862	6.07456	0.37552
813	0.20862	6.07456	0.37552
814	0.20862	6.07456	0.37552
815	0.20862	6.07456	0.37552
816	0.20862	6.07456	0.37552
817	0.20862	6.07456	0.37552
818	0.20862	6.07456	0.37552
819	0.20862	6.07456	0.37552
820	0.20862	6.07456	0.37552
821	0.20862	6.07456	0.37552
822	0.20862	6.07456	0.37552
